,Field,subject_id,workflow_id_x,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact,Sum,transFrac,stableFrac,extendFrac,unsureFrac,arteFrac,T+U,project_id,workflow_id_y,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at,LC,RA_x,Dec_x,Image,runcat,date_obs,medianFlux(mJy),LCurl,Imageurl,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA_y,RA_err,Dec_y,Dec_err,t/v,Extended?,Notes,"ML? (<2"")",ML_r (arcsec),ML Notes
322,MAXIJ1820,70796797,19109,T0,question_reducer,5,0,0,3.6.0,5,0,10,0.5,0.5,0,0,0,0.5,15976,19109,100071,"{""LC"":""213_ra275.120_dec6.698_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.12035046824"",""Dec"":""6.698331460131179"",""Image"":""213_ra275.120_dec6.698_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""213"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.679080968721945""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7f2e24d9-ea00-4afd-a29c-3053c3ad8544.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/68571e3f-df19-410f-bca6-18a10ff7dc3f.png""}",10,2022-02-24 18:45:36 UTC,classification_count,2021-12-03 17:04:17 UTC,2021-12-03 17:04:17 UTC,213_ra275.120_dec6.698_MAXIJ1820TraPDB_anderssonLC.png,275.1203505,6.69833146,213_ra275.120_dec6.698_MAXIJ1820TraPDB_anderssonImage.png,213,2018-10-14T15:16:00.800,0.679080969,https://panoptes-uploads.zooniverse.org/subject_location/7f2e24d9-ea00-4afd-a29c-3053c3ad8544.png,https://panoptes-uploads.zooniverse.org/subject_location/68571e3f-df19-410f-bca6-18a10ff7dc3f.png,22.48598164,0.261300439,0.000845762,0.000679081,0.000655256,73,N,275.1203533,0.000162726,6.698283217,0.000162726,1,0,,0,0,
323,MAXIJ1820,70796831,19109,T0,question_reducer,4,0,2,3.6.0,4,0,10,0.4,0.4,0.2,0,0,0.4,15976,19109,100071,"{""LC"":""1422_ra274.919_dec6.673_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.9193525825853"",""Dec"":""6.6732804167436806"",""Image"":""1422_ra274.919_dec6.673_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""1422"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.2301852150173195""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/91f792a1-e1b8-43d1-b5a2-f67cbc0dd7c0.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0b589398-75c1-4c48-b9e6-6eb21a1ca528.png""}",10,2022-02-01 21:04:41 UTC,classification_count,2021-12-03 17:04:25 UTC,2021-12-03 17:04:25 UTC,1422_ra274.919_dec6.673_MAXIJ1820TraPDB_anderssonLC.png,274.9193526,6.673280417,1422_ra274.919_dec6.673_MAXIJ1820TraPDB_anderssonImage.png,1422,2018-10-14T15:16:00.800,0.230185215,https://panoptes-uploads.zooniverse.org/subject_location/91f792a1-e1b8-43d1-b5a2-f67cbc0dd7c0.png,https://panoptes-uploads.zooniverse.org/subject_location/0b589398-75c1-4c48-b9e6-6eb21a1ca528.png,3.356636882,0.396269552,0.000369431,0.000230185,0.000218355,51,873,274.9193671,0.000196091,6.673240184,0.000196091,1,0,,0,0,
324,MAXIJ1820,70796842,19109,T0,question_reducer,1,1,0,3.6.0,8,0,10,0.8,0.1,0,0.1,0,0.9,15976,19109,100071,"{""LC"":""331_ra274.773_dec7.007_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.7734504843837"",""Dec"":""7.00738357266925"",""Image"":""331_ra274.773_dec7.007_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""331"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.6000221547782901""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/361372c1-900c-4139-b1de-80521e6e5ee7.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/fc5440ca-8084-4e6c-bf87-c0d679d0493a.png""}",10,2022-01-31 02:04:59 UTC,classification_count,2021-12-03 17:04:29 UTC,2021-12-03 17:04:29 UTC,331_ra274.773_dec7.007_MAXIJ1820TraPDB_anderssonLC.png,274.7734505,7.007383573,331_ra274.773_dec7.007_MAXIJ1820TraPDB_anderssonImage.png,331,2018-10-14T15:16:00.800,0.600022155,https://panoptes-uploads.zooniverse.org/subject_location/361372c1-900c-4139-b1de-80521e6e5ee7.png,https://panoptes-uploads.zooniverse.org/subject_location/fc5440ca-8084-4e6c-bf87-c0d679d0493a.png,21.625509,0.312631632,0.000964691,0.000600022,0.000610726,73,N,274.7734568,0.000162813,7.007261768,0.000162813,1,0,,0,0,
325,MAXIJ1820,70796845,19109,T0,question_reducer,4,1,1,3.6.0,4,0,10,0.4,0.4,0.1,0.1,0,0.5,15976,19109,100071,"{""LC"":""296_ra274.883_dec7.940_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.88255190310633"",""Dec"":""7.94059544684899"",""Image"":""296_ra274.883_dec7.940_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""296"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.227916505845401""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/03f0a43f-868a-47c4-9d6e-2299e5cac367.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ad8bbd8e-6e12-4719-96ed-9b635539ad63.png""}",10,2022-02-16 21:57:03 UTC,classification_count,2021-12-03 17:04:30 UTC,2021-12-03 17:04:30 UTC,296_ra274.883_dec7.940_MAXIJ1820TraPDB_anderssonLC.png,274.8825519,7.940595447,296_ra274.883_dec7.940_MAXIJ1820TraPDB_anderssonImage.png,296,2018-10-14T15:16:00.800,0.227916506,https://panoptes-uploads.zooniverse.org/subject_location/03f0a43f-868a-47c4-9d6e-2299e5cac367.png,https://panoptes-uploads.zooniverse.org/subject_location/ad8bbd8e-6e12-4719-96ed-9b635539ad63.png,3.284075702,0.307462096,0.000372738,0.000227917,0.000216537,59,N,274.8825789,0.000182136,7.940412785,0.000182136,1,0,,0,0,
327,MAXIJ1820,70796863,19109,T0,question_reducer,4,0,1,3.6.0,4,0,9,0.444444444,0.444444444,0.111111111,0,0,0.444444444,15976,19109,100071,"{""LC"":""388_ra274.588_dec7.085_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.5882819125412"",""Dec"":""7.08523813012663"",""Image"":""388_ra274.588_dec7.085_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""388"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.348772717192042""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e06ee3b7-a39c-4ead-af38-e284705e7ca8.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/fe0e0fa1-12aa-4aeb-9a98-44e66ca10362.png""}",10,2022-02-17 16:42:32 UTC,classification_count,2021-12-03 17:04:35 UTC,2021-12-03 17:04:35 UTC,388_ra274.588_dec7.085_MAXIJ1820TraPDB_anderssonLC.png,274.5882819,7.08523813,388_ra274.588_dec7.085_MAXIJ1820TraPDB_anderssonImage.png,388,2018-10-14T15:16:00.800,0.348772717,https://panoptes-uploads.zooniverse.org/subject_location/e06ee3b7-a39c-4ead-af38-e284705e7ca8.png,https://panoptes-uploads.zooniverse.org/subject_location/fe0e0fa1-12aa-4aeb-9a98-44e66ca10362.png,8.931734459,0.297099534,0.000538827,0.000348773,0.000353806,71,N,274.5882901,0.000165428,7.085050606,0.000165428,1,0,,0,0,
328,MAXIJ1820,70796900,19109,T0,question_reducer,6,0,0,3.6.0,4,0,10,0.4,0.6,0,0,0,0.4,15976,19109,100071,"{""LC"":""73_ra275.511_dec7.878_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.5111807850949"",""Dec"":""7.87832521815833"",""Image"":""73_ra275.511_dec7.878_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""73"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.804167144063491""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/85d81f91-35fa-4a58-9cc2-e8141a9eebd5.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9c2d5251-67e2-426b-a511-c831f2b3f590.png""}",10,2022-02-14 18:22:11 UTC,classification_count,2021-12-03 17:04:44 UTC,2021-12-03 17:04:44 UTC,73_ra275.511_dec7.878_MAXIJ1820TraPDB_anderssonLC.png,275.5111808,7.878325218,73_ra275.511_dec7.878_MAXIJ1820TraPDB_anderssonImage.png,73,2018-10-14T15:16:00.800,0.804167144,https://panoptes-uploads.zooniverse.org/subject_location/85d81f91-35fa-4a58-9cc2-e8141a9eebd5.png,https://panoptes-uploads.zooniverse.org/subject_location/9c2d5251-67e2-426b-a511-c831f2b3f590.png,28.1698225,0.308098042,0.001126289,0.000804167,0.000768568,73,N,275.5111815,0.000162735,7.878214204,0.000162735,1,0,,0,0,
330,MAXIJ1820,70796970,19109,T0,question_reducer,4,2,0,3.6.0,4,0,10,0.4,0.4,0,0.2,0,0.6,15976,19109,100071,"{""LC"":""349_ra274.727_dec7.523_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.72655672044067"",""Dec"":""7.52318570445625"",""Image"":""349_ra274.727_dec7.523_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""349"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.859827517994475""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b387bc1a-c561-48df-8ea8-965293d5c075.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/00a69b94-0a4b-4b8a-84a3-a3e1883f43ae.png""}",10,2022-01-28 05:58:49 UTC,classification_count,2021-12-03 17:05:01 UTC,2021-12-03 17:05:01 UTC,349_ra274.727_dec7.523_MAXIJ1820TraPDB_anderssonLC.png,274.7265567,7.523185704,349_ra274.727_dec7.523_MAXIJ1820TraPDB_anderssonImage.png,349,2018-10-14T15:16:00.800,0.859827518,https://panoptes-uploads.zooniverse.org/subject_location/b387bc1a-c561-48df-8ea8-965293d5c075.png,https://panoptes-uploads.zooniverse.org/subject_location/00a69b94-0a4b-4b8a-84a3-a3e1883f43ae.png,39.5403349,0.260135308,0.001168381,0.000859828,0.000850193,73,N,274.7265627,0.000162673,7.523046674,0.000162673,1,0,,0,0,
331,MAXIJ1820,70796978,19109,T0,question_reducer,1,3,0,3.6.0,6,0,10,0.6,0.1,0,0.3,0,0.9,15976,19109,100071,"{""LC"":""194_ra275.166_dec7.056_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.1658368278017"",""Dec"":""7.05637693131073"",""Image"":""194_ra275.166_dec7.056_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""194"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.588537680294987""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/29e9c7cc-afd3-4228-b4b9-79dc1b2d0bdb.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2c21527f-e98d-473b-9849-284e2fa97d15.png""}",10,2022-02-17 16:38:07 UTC,classification_count,2021-12-03 17:05:02 UTC,2021-12-03 17:05:02 UTC,194_ra275.166_dec7.056_MAXIJ1820TraPDB_anderssonLC.png,275.1658368,7.056376931,194_ra275.166_dec7.056_MAXIJ1820TraPDB_anderssonImage.png,194,2018-10-14T15:16:00.800,0.58853768,https://panoptes-uploads.zooniverse.org/subject_location/29e9c7cc-afd3-4228-b4b9-79dc1b2d0bdb.png,https://panoptes-uploads.zooniverse.org/subject_location/2c21527f-e98d-473b-9849-284e2fa97d15.png,14.48584552,0.313862081,0.000887178,0.000588538,0.000559192,72,N,275.165843,0.000163987,7.05631079,0.000163987,1,0,,0,0,
334,MAXIJ1820,70797098,19109,T0,question_reducer,3,1,0,3.6.0,4,1,9,0.444444444,0.333333333,0,0.111111111,0.111111111,0.555555556,15976,19109,100071,"{""LC"":""218_ra275.110_dec6.915_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.1098491754058"",""Dec"":""6.91511533672804"",""Image"":""218_ra275.110_dec6.915_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""218"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""1.44004332743266""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3836b983-d1ee-4098-a30f-078ac10775ca.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a3cfb6f5-70a6-473c-ba07-2579274dedc7.png""}",10,2022-02-15 13:04:53 UTC,classification_count,2021-12-03 17:05:30 UTC,2021-12-03 17:05:30 UTC,218_ra275.110_dec6.915_MAXIJ1820TraPDB_anderssonLC.png,275.1098492,6.915115337,218_ra275.110_dec6.915_MAXIJ1820TraPDB_anderssonImage.png,218,2018-10-14T15:16:00.800,1.440043327,https://panoptes-uploads.zooniverse.org/subject_location/3836b983-d1ee-4098-a30f-078ac10775ca.png,https://panoptes-uploads.zooniverse.org/subject_location/a3cfb6f5-70a6-473c-ba07-2579274dedc7.png,63.71699554,0.272989663,0.001938317,0.001440043,0.001378735,73,N,275.1098526,0.000162603,6.915039723,0.000162603,1,0,,0,0,
336,MAXIJ1820,70797121,19109,T0,question_reducer,5,1,0,3.6.0,4,0,10,0.4,0.5,0,0.1,0,0.5,15976,19109,100071,"{""LC"":""223_ra275.105_dec7.526_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.1049818357833"",""Dec"":""7.5265403015523695"",""Image"":""223_ra275.105_dec7.526_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""223"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.483603496488774""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2a99e667-f890-4726-8c20-af3524036234.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1c4fb565-e6a3-49ce-a4d3-3797fb9ce0f7.png""}",10,2022-02-28 04:42:08 UTC,classification_count,2021-12-03 17:05:36 UTC,2021-12-03 17:05:36 UTC,223_ra275.105_dec7.526_MAXIJ1820TraPDB_anderssonLC.png,275.1049818,7.526540302,223_ra275.105_dec7.526_MAXIJ1820TraPDB_anderssonImage.png,223,2018-10-14T15:16:00.800,0.483603496,https://panoptes-uploads.zooniverse.org/subject_location/2a99e667-f890-4726-8c20-af3524036234.png,https://panoptes-uploads.zooniverse.org/subject_location/1c4fb565-e6a3-49ce-a4d3-3797fb9ce0f7.png,6.139640875,0.284646419,0.000756107,0.000483603,0.000485303,73,N,275.1049862,0.000163037,7.526429594,0.000163037,1,0,,0,0,
337,MAXIJ1820,70797142,19109,T0,question_reducer,3,1,1,3.6.0,4,1,10,0.4,0.3,0.1,0.1,0.1,0.5,15976,19109,100071,"{""LC"":""157_ra275.235_dec6.442_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.23525997893523"",""Dec"":""6.441680891153769"",""Image"":""157_ra275.235_dec6.442_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""157"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.24885843093624102""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/4294568f-14c1-483e-847f-db2ba3693597.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/20e8aad7-c506-4e95-8958-8707c9864cc4.png""}",10,2022-02-10 11:35:24 UTC,classification_count,2021-12-03 17:05:41 UTC,2021-12-03 17:05:41 UTC,157_ra275.235_dec6.442_MAXIJ1820TraPDB_anderssonLC.png,275.23526,6.441680891,157_ra275.235_dec6.442_MAXIJ1820TraPDB_anderssonImage.png,157,2018-10-14T15:16:00.800,0.248858431,https://panoptes-uploads.zooniverse.org/subject_location/4294568f-14c1-483e-847f-db2ba3693597.png,https://panoptes-uploads.zooniverse.org/subject_location/20e8aad7-c506-4e95-8958-8707c9864cc4.png,5.620277269,0.355668134,0.00035659,0.000248858,0.000232911,59,N,275.2352733,0.000181999,6.441680353,0.000181999,1,0,,0,0,
338,MAXIJ1820,70797182,19109,T0,question_reducer,2,1,1,3.6.0,6,0,10,0.6,0.2,0.1,0.1,0,0.7,15976,19109,100071,"{""LC"":""356_ra274.707_dec6.479_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.70728163244337"",""Dec"":""6.47913322937585"",""Image"":""356_ra274.707_dec6.479_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""356"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""2.3838703981989995""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/445b638f-6ed5-46a5-90d1-d75b19f9a8e3.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/7595d14b-6a4b-4a63-95a1-fd2861effaed.png""}",10,2022-02-28 04:54:33 UTC,classification_count,2021-12-03 17:05:52 UTC,2021-12-03 17:05:52 UTC,356_ra274.707_dec6.479_MAXIJ1820TraPDB_anderssonLC.png,274.7072816,6.479133229,356_ra274.707_dec6.479_MAXIJ1820TraPDB_anderssonImage.png,356,2018-10-14T15:16:00.800,2.383870398,https://panoptes-uploads.zooniverse.org/subject_location/445b638f-6ed5-46a5-90d1-d75b19f9a8e3.png,https://panoptes-uploads.zooniverse.org/subject_location/7595d14b-6a4b-4a63-95a1-fd2861effaed.png,322.7705213,0.362677412,0.003748153,0.00238387,0.002193096,73,N,274.707287,0.000162579,6.479065725,0.000162579,1,0,wow! Rowlinson,0,0,
339,MAXIJ1820,70797198,19109,T0,question_reducer,3,1,1,3.6.0,5,0,10,0.5,0.3,0.1,0.1,0,0.6,15976,19109,100071,"{""LC"":""35_ra275.717_dec7.629_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.7165133125945"",""Dec"":""7.628724414534099"",""Image"":""35_ra275.717_dec7.629_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""35"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.288622939331446""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1b37aee7-8ffc-4a66-92f4-167bb7799c7f.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/875e0483-b025-44ef-8397-3ec60fef96b2.png""}",10,2022-02-06 20:12:56 UTC,classification_count,2021-12-03 17:05:56 UTC,2021-12-03 17:05:56 UTC,35_ra275.717_dec7.629_MAXIJ1820TraPDB_anderssonLC.png,275.7165133,7.628724415,35_ra275.717_dec7.629_MAXIJ1820TraPDB_anderssonImage.png,35,2018-10-14T15:16:00.800,0.288622939,https://panoptes-uploads.zooniverse.org/subject_location/1b37aee7-8ffc-4a66-92f4-167bb7799c7f.png,https://panoptes-uploads.zooniverse.org/subject_location/875e0483-b025-44ef-8397-3ec60fef96b2.png,4.768797909,0.314711783,0.000505625,0.000288623,0.000294324,71,N,275.7165157,0.000165771,7.628621612,0.000165771,1,0,unsure,1,0.443,"3dp in q, dead on a GAIA and 2MASS source!"
340,MAXIJ1820,70797292,19109,T0,question_reducer,4,0,1,3.6.0,5,0,10,0.5,0.4,0.1,0,0,0.5,15976,19109,100071,"{""LC"":""382_ra274.609_dec6.771_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.6093421072478"",""Dec"":""6.771387782049331"",""Image"":""382_ra274.609_dec6.771_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""382"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.383717601407854""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3b56f79f-3c69-4cba-8904-c72007d1c869.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d476c0c1-f401-4862-905e-e37fd9513d42.png""}",10,2022-02-13 22:38:37 UTC,classification_count,2021-12-03 17:06:19 UTC,2021-12-03 17:06:19 UTC,382_ra274.609_dec6.771_MAXIJ1820TraPDB_anderssonLC.png,274.6093421,6.771387782,382_ra274.609_dec6.771_MAXIJ1820TraPDB_anderssonImage.png,382,2018-10-14T15:16:00.800,0.383717601,https://panoptes-uploads.zooniverse.org/subject_location/3b56f79f-3c69-4cba-8904-c72007d1c869.png,https://panoptes-uploads.zooniverse.org/subject_location/d476c0c1-f401-4862-905e-e37fd9513d42.png,9.166014932,0.322635653,0.000523492,0.000383718,0.000360722,72,N,274.6093492,0.000164223,6.771328879,0.000164223,1,0,,0,0,
341,MAXIJ1820,70797295,19109,T0,question_reducer,4,0,1,3.6.0,5,0,10,0.5,0.4,0.1,0,0,0.5,15976,19109,100071,"{""LC"":""317_ra274.819_dec6.766_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.8194663055881"",""Dec"":""6.766111490886621"",""Image"":""317_ra274.819_dec6.766_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""317"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.43758216360546803""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/98cfe9fd-ac9e-4660-bebb-abd70683f60c.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c25346f6-95b8-4364-80ff-4b919ff4ff06.png""}",10,2022-02-06 10:37:05 UTC,classification_count,2021-12-03 17:06:20 UTC,2021-12-03 17:06:20 UTC,317_ra274.819_dec6.766_MAXIJ1820TraPDB_anderssonLC.png,274.8194663,6.766111491,317_ra274.819_dec6.766_MAXIJ1820TraPDB_anderssonImage.png,317,2018-10-14T15:16:00.800,0.437582164,https://panoptes-uploads.zooniverse.org/subject_location/98cfe9fd-ac9e-4660-bebb-abd70683f60c.png,https://panoptes-uploads.zooniverse.org/subject_location/c25346f6-95b8-4364-80ff-4b919ff4ff06.png,3.299715152,0.24142694,0.000626503,0.000437582,0.000431819,72,N,274.8194729,0.000164379,6.76604382,0.000164379,1,0,,0,0,
342,MAXIJ1820,70797361,19109,T0,question_reducer,2,0,0,3.6.0,7,1,10,0.7,0.2,0,0,0.1,0.7,15976,19109,100071,"{""LC"":""246_ra275.038_dec7.447_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.0375031372033"",""Dec"":""7.44706346517505"",""Image"":""246_ra275.038_dec7.447_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""246"",""date_obs"":""2018-11-13T15:46:16.400"",""medianFlux(mJy)"":""0.510909317044962""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e7225240-f4cc-448a-b18c-4a0faf2eee47.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/5bcca32b-a255-4a6c-99ed-b32df070dfc4.png""}",10,2022-02-24 19:32:42 UTC,classification_count,2021-12-03 17:06:36 UTC,2021-12-03 17:06:36 UTC,246_ra275.038_dec7.447_MAXIJ1820TraPDB_anderssonLC.png,275.0375031,7.447063465,246_ra275.038_dec7.447_MAXIJ1820TraPDB_anderssonImage.png,246,2018-11-13T15:46:16.400,0.510909317,https://panoptes-uploads.zooniverse.org/subject_location/e7225240-f4cc-448a-b18c-4a0faf2eee47.png,https://panoptes-uploads.zooniverse.org/subject_location/5bcca32b-a255-4a6c-99ed-b32df070dfc4.png,14.24873263,0.322382795,0.000784269,0.000510909,0.000506737,72,N,275.0375073,0.000164,7.446936741,0.000164,1,0,,0,0,
343,MAXIJ1820,70797376,19109,T0,question_reducer,2,2,0,3.6.0,5,0,9,0.555555556,0.222222222,0,0.222222222,0,0.777777778,15976,19109,100071,"{""LC"":""300_ra274.875_dec7.784_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""274.8745894337312"",""Dec"":""7.78430107111875"",""Image"":""300_ra274.875_dec7.784_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""300"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""8.733257641136799""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/70a63c60-408e-4a4c-9b8b-8ce5074d7566.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/451f1e55-afc6-4701-871f-9dd2432831e4.png""}",10,2022-02-06 09:33:20 UTC,classification_count,2021-12-03 17:06:40 UTC,2021-12-03 17:06:40 UTC,300_ra274.875_dec7.784_MAXIJ1820TraPDB_anderssonLC.png,274.8745894,7.784301071,300_ra274.875_dec7.784_MAXIJ1820TraPDB_anderssonImage.png,300,2018-10-14T15:16:00.800,8.733257641,https://panoptes-uploads.zooniverse.org/subject_location/70a63c60-408e-4a4c-9b8b-8ce5074d7566.png,https://panoptes-uploads.zooniverse.org/subject_location/451f1e55-afc6-4701-871f-9dd2432831e4.png,1052.574246,0.263546609,0.012592094,0.008733258,0.008834,73,N,274.8745939,0.000162559,7.784135936,0.000162559,1,0,,0,0,
344,MAXIJ1820,70797391,19109,T0,question_reducer,4,1,1,3.6.0,4,0,10,0.4,0.4,0.1,0.1,0,0.5,15976,19109,100071,"{""LC"":""212_ra275.126_dec7.338_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.12637673347274"",""Dec"":""7.338343212156169"",""Image"":""212_ra275.126_dec7.338_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""212"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.414449569485339""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/adb33ef1-56e1-4a2a-9a7a-e56ac8dcb7a9.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/6a36d496-9ce8-4137-8f3b-a7cb9de7873b.png""}",10,2022-02-17 02:25:04 UTC,classification_count,2021-12-03 17:06:43 UTC,2021-12-03 17:06:43 UTC,212_ra275.126_dec7.338_MAXIJ1820TraPDB_anderssonLC.png,275.1263767,7.338343212,212_ra275.126_dec7.338_MAXIJ1820TraPDB_anderssonImage.png,212,2018-10-14T15:16:00.800,0.414449569,https://panoptes-uploads.zooniverse.org/subject_location/adb33ef1-56e1-4a2a-9a7a-e56ac8dcb7a9.png,https://panoptes-uploads.zooniverse.org/subject_location/6a36d496-9ce8-4137-8f3b-a7cb9de7873b.png,6.318781415,0.297857732,0.000571604,0.00041445,0.000399,70,N,275.1263867,0.000166568,7.338260677,0.000166568,1,0,marginal,0,0,
345,MAXIJ1820,70797458,19109,T0,question_reducer,2,1,0,3.6.0,7,0,10,0.7,0.2,0,0.1,0,0.8,15976,19109,100071,"{""LC"":""48_ra275.649_dec6.797_MAXIJ1820TraPDB_anderssonLC.png"",""RA"":""275.64865023998124"",""Dec"":""6.79723017976869"",""Image"":""48_ra275.649_dec6.797_MAXIJ1820TraPDB_anderssonImage.png"",""runcat"":""48"",""date_obs"":""2018-10-14T15:16:00.800"",""medianFlux(mJy)"":""0.846107098031114""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0993c075-80cf-450d-b549-cda28718800a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/9ca17367-f7cb-4c0c-b30a-f4b0b09fc989.png""}",10,2022-02-20 18:12:53 UTC,classification_count,2021-12-03 17:06:59 UTC,2021-12-03 17:06:59 UTC,48_ra275.649_dec6.797_MAXIJ1820TraPDB_anderssonLC.png,275.6486502,6.79723018,48_ra275.649_dec6.797_MAXIJ1820TraPDB_anderssonImage.png,48,2018-10-14T15:16:00.800,0.846107098,https://panoptes-uploads.zooniverse.org/subject_location/0993c075-80cf-450d-b549-cda28718800a.png,https://panoptes-uploads.zooniverse.org/subject_location/9ca17367-f7cb-4c0c-b30a-f4b0b09fc989.png,8.249033869,0.321312135,0.001236128,0.000846107,0.000835125,73,N,275.6486528,0.000162856,6.797204472,0.000162856,1,0,,1,1.815,3dp in q
