subject_id,workflow_id,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact
70792844,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70792845,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70792846,19109,T0,question_reducer,5.0,1.0,,3.6.0,,2.0
70792847,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70792848,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,,
70792849,19109,T0,question_reducer,6.0,,,3.6.0,2.0,1.0
70792850,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70792851,19109,T0,question_reducer,1.0,,8.0,3.6.0,,1.0
70792852,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70792853,19109,T0,question_reducer,3.0,,6.0,3.6.0,,
70792854,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792855,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70792856,19109,T0,question_reducer,2.0,1.0,1.0,3.6.0,6.0,
70792857,19109,T0,question_reducer,5.0,3.0,2.0,3.6.0,,
70792858,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70792859,19109,T0,question_reducer,2.0,2.0,5.0,3.6.0,1.0,
70792860,19109,T0,question_reducer,3.0,,7.0,3.6.0,,
70792861,19109,T0,question_reducer,,1.0,9.0,3.6.0,,
70792862,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70792863,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792864,19109,T0,question_reducer,6.0,1.0,,3.6.0,2.0,
70792865,19109,T0,question_reducer,6.0,,3.0,3.6.0,1.0,
70792866,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,,1.0
70792867,19109,T0,question_reducer,7.0,,2.0,3.6.0,,
70792868,19109,T0,question_reducer,5.0,,4.0,3.6.0,,
70792869,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70792870,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70792871,19109,T0,question_reducer,7.0,,,3.6.0,1.0,1.0
70792872,19109,T0,question_reducer,1.0,,7.0,3.6.0,1.0,1.0
70792873,19109,T0,question_reducer,2.0,2.0,5.0,3.6.0,1.0,
70792874,19109,T0,question_reducer,2.0,,1.0,3.6.0,7.0,
70792875,19109,T0,question_reducer,,,9.0,3.6.0,1.0,
70792876,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70792877,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70792878,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792879,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,1.0,
70792880,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70792881,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70792882,19109,T0,question_reducer,8.0,,,3.6.0,1.0,1.0
70792883,19109,T0,question_reducer,10.0,,,3.6.0,,
70792884,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70792885,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,
70792886,19109,T0,question_reducer,4.0,,2.0,3.6.0,3.0,
70792887,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,
70792888,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792889,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792890,19109,T0,question_reducer,4.0,3.0,1.0,3.6.0,2.0,
70792891,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,3.0,
70792892,19109,T0,question_reducer,6.0,,,3.6.0,3.0,1.0
70792893,19109,T0,question_reducer,,2.0,1.0,3.6.0,1.0,6.0
70792894,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70792895,19109,T0,question_reducer,2.0,3.0,2.0,3.6.0,3.0,
70792896,19109,T0,question_reducer,1.0,,7.0,3.6.0,1.0,1.0
70792897,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70792898,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70792899,19109,T0,question_reducer,2.0,,2.0,3.6.0,6.0,
70792900,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70792901,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792902,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,1.0,
70792903,19109,T0,question_reducer,4.0,,2.0,3.6.0,,4.0
70792904,19109,T0,question_reducer,3.0,,5.0,3.6.0,1.0,1.0
70792905,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70792906,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70792907,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792908,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70792909,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,1.0,
70792910,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70792911,19109,T0,question_reducer,3.0,,5.0,3.6.0,,
70792912,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70792913,19109,T0,question_reducer,8.0,,1.0,3.6.0,,
70792914,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70792915,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,1.0
70792916,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792917,19109,T0,question_reducer,,1.0,,3.6.0,1.0,8.0
70792918,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70792919,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70792920,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,1.0,2.0
70792921,19109,T0,question_reducer,4.0,3.0,1.0,3.6.0,1.0,
70792922,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,3.0,1.0
70792923,19109,T0,question_reducer,3.0,,1.0,3.6.0,5.0,1.0
70792924,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70792925,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792926,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70792927,19109,T0,question_reducer,6.0,,3.0,3.6.0,1.0,
70792928,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70792929,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,
70792930,19109,T0,question_reducer,7.0,,2.0,3.6.0,,
70792931,19109,T0,question_reducer,6.0,,4.0,3.6.0,,
70792932,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70792933,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792934,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70792935,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70792936,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70792937,19109,T0,question_reducer,1.0,4.0,1.0,3.6.0,,3.0
70792938,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70792939,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70792940,19109,T0,question_reducer,1.0,2.0,6.0,3.6.0,1.0,
70792941,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,,1.0
70792942,19109,T0,question_reducer,4.0,,2.0,3.6.0,3.0,1.0
70792943,19109,T0,question_reducer,4.0,,6.0,3.6.0,,
70792944,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70792945,19109,T0,question_reducer,4.0,,6.0,3.6.0,,
70792946,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,1.0,
70792947,19109,T0,question_reducer,2.0,2.0,6.0,3.6.0,,
70792948,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70792949,19109,T0,question_reducer,1.0,4.0,3.0,3.6.0,1.0,1.0
70792950,19109,T0,question_reducer,2.0,,1.0,3.6.0,5.0,1.0
70792951,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792952,19109,T0,question_reducer,3.0,2.0,,3.6.0,,5.0
70792953,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70792954,19109,T0,question_reducer,2.0,,3.0,3.6.0,,4.0
70792955,19109,T0,question_reducer,7.0,1.0,,3.6.0,1.0,
70792956,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70792957,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,,1.0
70792958,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70792959,19109,T0,question_reducer,6.0,3.0,,3.6.0,1.0,
70792960,19109,T0,question_reducer,6.0,,1.0,3.6.0,3.0,
70792961,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70792962,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70792963,19109,T0,question_reducer,3.0,,2.0,3.6.0,,5.0
70792964,19109,T0,question_reducer,8.0,,,3.6.0,,
70792965,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,1.0,1.0
70792966,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70792967,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70792968,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,1.0
70792969,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70792970,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,3.0,
70792971,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,1.0
70792972,19109,T0,question_reducer,7.0,2.0,,3.6.0,,1.0
70792973,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70792974,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,1.0,1.0
70792975,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,2.0,
70792976,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70792977,19109,T0,question_reducer,5.0,2.0,,3.6.0,3.0,
70792978,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,2.0,
70792979,19109,T0,question_reducer,6.0,,2.0,3.6.0,,
70792980,19109,T0,question_reducer,5.0,,4.0,3.6.0,,
70792981,19109,T0,question_reducer,2.0,1.0,4.0,3.6.0,2.0,1.0
70792982,19109,T0,question_reducer,3.0,,,3.6.0,6.0,1.0
70792983,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70792984,19109,T0,question_reducer,7.0,,,3.6.0,3.0,
70792985,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,3.0,1.0
70792986,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70792987,19109,T0,question_reducer,5.0,4.0,1.0,3.6.0,,
70792988,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,,1.0
70792989,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,3.0,
70792990,19109,T0,question_reducer,5.0,,1.0,3.6.0,4.0,
70792991,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70792992,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70792993,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70792994,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70792995,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,2.0,
70792996,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70792997,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,2.0,
70792998,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70792999,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793000,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70793001,19109,T0,question_reducer,5.0,,2.0,3.6.0,2.0,1.0
70793002,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70793003,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70793004,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70793005,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70793006,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70793007,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,2.0,1.0
70793008,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,2.0,
70793009,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,,1.0
70793010,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793011,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70793012,19109,T0,question_reducer,7.0,,1.0,3.6.0,,1.0
70793013,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70793014,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793015,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,4.0,
70793016,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70793017,19109,T0,question_reducer,3.0,,5.0,3.6.0,2.0,
70793018,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70793019,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,,
70793020,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70793021,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70793022,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,1.0,2.0
70793023,19109,T0,question_reducer,7.0,,,3.6.0,2.0,
70793024,19109,T0,question_reducer,3.0,1.0,,3.6.0,2.0,2.0
70793025,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,1.0
70793026,19109,T0,question_reducer,7.0,1.0,,3.6.0,,
70793027,19109,T0,question_reducer,1.0,3.0,2.0,3.6.0,2.0,2.0
70793028,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70793029,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793030,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70793031,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793032,19109,T0,question_reducer,2.0,,6.0,3.6.0,2.0,
70793033,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70793034,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,1.0,
70793035,19109,T0,question_reducer,4.0,,,3.6.0,6.0,
70793036,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70793037,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,,
70793038,19109,T0,question_reducer,3.0,,7.0,3.6.0,,
70793039,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793040,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70793041,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70793042,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70793043,19109,T0,question_reducer,5.0,,1.0,3.6.0,2.0,1.0
70793044,19109,T0,question_reducer,,2.0,5.0,3.6.0,2.0,1.0
70793045,19109,T0,question_reducer,5.0,2.0,,3.6.0,1.0,1.0
70793046,19109,T0,question_reducer,4.0,,1.0,3.6.0,5.0,
70793047,19109,T0,question_reducer,2.0,1.0,3.0,3.6.0,4.0,
70793048,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70793049,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,,
70793050,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70793051,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,
70793052,19109,T0,question_reducer,8.0,,1.0,3.6.0,,
70793053,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,3.0,1.0
70793054,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70793055,19109,T0,question_reducer,1.0,3.0,2.0,3.6.0,3.0,
70793056,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,,1.0
70793057,19109,T0,question_reducer,1.0,3.0,1.0,3.6.0,,5.0
70793058,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,,1.0
70793059,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,3.0,
70793060,19109,T0,question_reducer,3.0,2.0,2.0,3.6.0,2.0,1.0
70793061,19109,T0,question_reducer,1.0,2.0,4.0,3.6.0,1.0,2.0
70793062,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,1.0
70793063,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70793064,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70793065,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70793066,19109,T0,question_reducer,1.0,3.0,1.0,3.6.0,,5.0
70793067,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70793068,19109,T0,question_reducer,1.0,1.0,3.0,3.6.0,5.0,
70793069,19109,T0,question_reducer,5.0,1.0,,3.6.0,2.0,
70793070,19109,T0,question_reducer,2.0,2.0,6.0,3.6.0,,
70793071,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,1.0,1.0
70793072,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,2.0,2.0
70793073,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,,1.0
70793074,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70793075,19109,T0,question_reducer,6.0,,1.0,3.6.0,1.0,1.0
70793076,19109,T0,question_reducer,7.0,,2.0,3.6.0,,
70793077,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70793078,19109,T0,question_reducer,3.0,,4.0,3.6.0,3.0,
70793079,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70793080,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70793081,19109,T0,question_reducer,2.0,,5.0,3.6.0,3.0,
70793082,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70793083,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70793084,19109,T0,question_reducer,9.0,,,3.6.0,,1.0
70793085,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70793086,19109,T0,question_reducer,2.0,3.0,1.0,3.6.0,4.0,
70793087,19109,T0,question_reducer,1.0,2.0,1.0,3.6.0,6.0,
70793088,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70793089,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70793090,19109,T0,question_reducer,,1.0,7.0,3.6.0,2.0,
70793091,19109,T0,question_reducer,,,9.0,3.6.0,1.0,
70793092,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70793093,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70793094,19109,T0,question_reducer,3.0,,1.0,3.6.0,1.0,3.0
70793095,19109,T0,question_reducer,5.0,,1.0,3.6.0,1.0,1.0
70793096,19109,T0,question_reducer,4.0,,5.0,3.6.0,1.0,
70793097,19109,T0,question_reducer,5.0,,1.0,3.6.0,3.0,
70793098,19109,T0,question_reducer,3.0,,2.0,3.6.0,2.0,3.0
70793099,19109,T0,question_reducer,5.0,,3.0,3.6.0,1.0,
70793100,19109,T0,question_reducer,2.0,,4.0,3.6.0,2.0,1.0
70793101,19109,T0,question_reducer,3.0,,4.0,3.6.0,2.0,1.0
70793102,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70793103,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70793104,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70793105,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70793106,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,1.0
70793107,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70793108,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70793109,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793110,19109,T0,question_reducer,5.0,3.0,2.0,3.6.0,,
70793111,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70793112,19109,T0,question_reducer,2.0,,6.0,3.6.0,1.0,
70793113,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70793114,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70793115,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793116,19109,T0,question_reducer,7.0,,,3.6.0,1.0,2.0
70793117,19109,T0,question_reducer,4.0,,4.0,3.6.0,,1.0
70793118,19109,T0,question_reducer,,1.0,6.0,3.6.0,3.0,
70793119,19109,T0,question_reducer,2.0,1.0,6.0,3.6.0,1.0,
70793120,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70793121,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70793122,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,3.0,
70793123,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70793124,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,1.0
70793125,19109,T0,question_reducer,,1.0,9.0,3.6.0,,
70793126,19109,T0,question_reducer,3.0,3.0,1.0,3.6.0,1.0,1.0
70793127,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,,1.0
70793128,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70793129,19109,T0,question_reducer,5.0,,2.0,3.6.0,1.0,1.0
70793130,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70793131,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,2.0,
70793132,19109,T0,question_reducer,,1.0,3.0,3.6.0,2.0,4.0
70793133,19109,T0,question_reducer,5.0,,1.0,3.6.0,2.0,1.0
70793134,19109,T0,question_reducer,2.0,2.0,1.0,3.6.0,4.0,1.0
70793135,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793136,19109,T0,question_reducer,,1.0,6.0,3.6.0,1.0,1.0
70793137,19109,T0,question_reducer,,,7.0,3.6.0,,3.0
70793138,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793139,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70793140,19109,T0,question_reducer,4.0,,4.0,3.6.0,,1.0
70793141,19109,T0,question_reducer,2.0,,2.0,3.6.0,,6.0
70793142,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793143,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70793144,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70793145,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,1.0,
70793146,19109,T0,question_reducer,1.0,1.0,8.0,3.6.0,,
70793147,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70793148,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70793149,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70793150,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70793151,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70793152,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70793153,19109,T0,question_reducer,8.0,,1.0,3.6.0,,1.0
70793154,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,1.0,
70793155,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,1.0
70793156,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70793157,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70793158,19109,T0,question_reducer,10.0,,,3.6.0,,
70793159,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70793160,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70793161,19109,T0,question_reducer,4.0,,2.0,3.6.0,2.0,2.0
70793162,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70793163,19109,T0,question_reducer,3.0,,3.0,3.6.0,4.0,
70793164,19109,T0,question_reducer,4.0,3.0,,3.6.0,3.0,
70793165,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70793166,19109,T0,question_reducer,,1.0,2.0,3.6.0,2.0,4.0
70793167,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,,
70793168,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70793169,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,4.0,1.0
70793170,19109,T0,question_reducer,1.0,,7.0,3.6.0,1.0,1.0
70793171,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70793172,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,4.0,
70793173,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,2.0,
70793174,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70793175,19109,T0,question_reducer,4.0,3.0,1.0,3.6.0,1.0,
70793176,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70793177,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70793178,19109,T0,question_reducer,3.0,4.0,,3.6.0,3.0,
70793179,19109,T0,question_reducer,4.0,,,3.6.0,,6.0
70793180,19109,T0,question_reducer,3.0,3.0,,3.6.0,3.0,
70793181,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,3.0,
70793182,19109,T0,question_reducer,5.0,1.0,,3.6.0,4.0,
70793183,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70793184,19109,T0,question_reducer,9.0,,,3.6.0,,
70793185,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70793186,19109,T0,question_reducer,1.0,,1.0,3.6.0,4.0,4.0
70793187,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70793188,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793189,19109,T0,question_reducer,,2.0,6.0,3.6.0,1.0,1.0
70793190,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70793191,19109,T0,question_reducer,,1.0,7.0,3.6.0,1.0,1.0
70793192,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,
70793193,19109,T0,question_reducer,1.0,,4.0,3.6.0,4.0,1.0
70793194,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,1.0,1.0
70793195,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70793196,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70793197,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,,4.0
70793198,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70793199,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70793200,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70793201,19109,T0,question_reducer,2.0,,5.0,3.6.0,1.0,1.0
70793202,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70793203,19109,T0,question_reducer,7.0,,,3.6.0,2.0,
70793204,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70793205,19109,T0,question_reducer,6.0,,3.0,3.6.0,1.0,
70793206,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70793207,19109,T0,question_reducer,8.0,,1.0,3.6.0,,
70793208,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,2.0,2.0
70793209,19109,T0,question_reducer,3.0,1.0,,3.6.0,5.0,1.0
70793210,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70793211,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70793212,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70793213,19109,T0,question_reducer,1.0,,7.0,3.6.0,2.0,
70793214,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70793215,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,2.0
70793216,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70793217,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70793218,19109,T0,question_reducer,1.0,,7.0,3.6.0,2.0,
